CRC32	lastAccessTime	lastModifiedTime	creationTime	rootFolder	subFolder0	subFolder1	subFolder2	subFolder3	subFolder4	subFolder5	subFolder6	subFolder7	subFolder8	subFolder9	fileName	fileExtension	growthMedium	celltype	measurementLocation	measurementTime	lens	~File location	
2cd02bbc	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (6)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (6).asc	
115c35ab	2015-03-31, 10:51:58	2015-03-31, 10:51:58	2015-03-31, 10:51:58	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150001 (1)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150001 (1).asc	
b20ab302	2015-03-31, 10:51:58	2015-03-31, 10:51:58	2015-03-31, 10:51:58	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150001 (2)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150001 (2).asc	
65e8335a	2015-03-31, 10:51:58	2015-03-31, 10:51:58	2015-03-31, 10:51:58	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150001 (3)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150001 (3).asc	
2fd6b811	2015-03-31, 10:51:58	2015-03-31, 10:51:58	2015-03-31, 10:51:58	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150001 (4)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150001 (4).asc	
f8343849	2015-03-31, 10:51:58	2015-03-31, 10:51:58	2015-03-31, 10:51:58	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150001 (5)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150001 (5).asc	
83b8d40	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150011 (1)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150011 (1).asc	
ab6d0be9	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150011 (2)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150011 (2).asc	
7c8f8bb1	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150011 (3)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK7-14_300320150011 (3).asc	
aec1f35b	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (1)	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (1).asc	
d89be934	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (10)	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (10).asc	
f79696c	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (11)	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (11).asc	
d9775f2	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (2)	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (2).asc	
da75f5aa	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (3)	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (3).asc	
904b7ee1	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (4)	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (4).asc	
47a9feb9	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (5)	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (5).asc	
e4ff7810	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (6)	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (6).asc	
331df848	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (7)	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (7).asc	
70826e86	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (8)	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (8).asc	
a760eede	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (9)	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs1-11_300320150002 (9).asc	
7f79ae19	2015-03-31, 10:52:04	2015-03-31, 10:52:04	2015-03-31, 10:52:04	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs12_30032015	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs12_30032015.asc	
11f5b558	2015-03-31, 10:52:04	2015-03-31, 10:52:04	2015-03-31, 10:52:04	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs13_30032015	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs13_30032015.asc	
c320f3de	2015-03-31, 10:52:04	2015-03-31, 10:52:04	2015-03-31, 10:52:04	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs14_30032015	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs14_30032015.asc	
adace89f	2015-03-31, 10:52:04	2015-03-31, 10:52:04	2015-03-31, 10:52:04	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_Cs15_30032015	asc	2,5xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_Cs15_30032015.asc	
fb69e8ec	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (1)	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (1).asc	
8dcb6700	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (10)	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (10).asc	
5a29e758	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (11)	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (11).asc	
583f6e45	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (2)	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (2).asc	
8fddee1d	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (3)	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (3).asc	
c5e36556	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (4)	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (4).asc	
1201e50e	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (5)	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (5).asc	
b15763a7	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (6)	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (6).asc	
66b5e3ff	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (7)	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (7).asc	
252a7531	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (8)	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (8).asc	
f2c8f569	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (9)	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK1-11_300320150001 (9).asc	
f5773bfe	2015-03-31, 10:52:04	2015-03-31, 10:52:04	2015-03-31, 10:52:04	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK12_30032015	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK12_30032015.asc	
9bfb20bf	2015-03-31, 10:52:04	2015-03-31, 10:52:04	2015-03-31, 10:52:04	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK13_30032015	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK13_30032015.asc	
492e6639	2015-03-31, 10:52:04	2015-03-31, 10:52:04	2015-03-31, 10:52:04	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK14_30032015	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK14_30032015.asc	
47f916c0	2015-03-31, 10:52:04	2015-03-31, 10:52:04	2015-03-31, 10:52:04	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK15BG_30032015	asc	2,5xCMC	BHKVII	BG	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK15BG_30032015.asc	
27a27d78	2015-03-31, 10:52:04	2015-03-31, 10:52:04	2015-03-31, 10:52:04	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_2,5xCMC_100oi_50sec_ZK15_30032015	asc	2,5xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_2,5xCMC_100oi_50sec_ZK15_30032015.asc	
